train,train,id07613,JS9nah3cpU8/00093,0,train,id01101,UidGrceG5Z8/00161,-4.934167949204358,train,id08241,H-lWqIcuZKU/00095,-0.5060499542317416,5.44
train,train,id07560,uB0vx8EGpBQ/00460,0,train,id06070,7CHaF5pDV5s/00046,-3.239847703222165,train,id03258,RxqiLEzzLAs/00260,3.1265917893054684,4.48
train,train,id03312,rd6hS0QBEnM/00447,0,train,id08928,pfttuRNoXy8/00348,-2.6254965867807183,train,id04081,sZRVgS1aul0/00457,-8.057974484138775,4.544
train,train,id05913,ivALSaEpSB8/00401,0,train,id08053,CtOJ9g1cdQI/00084,9.529189300267916,train,id04782,F_Pi4taNhrQ/00122,0.19248753439800304,10.24
train,train,id08546,IN5pMJMsJ1k/00107,0,train,id06874,cTx6dw7HpHk/00278,-0.9768157095814374,train,id04705,VD2n5cWnvNs/00175,-1.165781575023093,4.096
train,train,id08065,Uqv60Yo2hSI/00190,0,train,id08041,_Kr0g55wbIA/00293,-2.81111072061357,train,id04199,J6UZRjEV0Nk/00147,-3.6403364121204795,4.096
train,train,id04712,tYjNAJDiCRQ/00445,0,train,id07672,4SojkXAdeHI/00039,-8.717050073024312,train,id07357,Z_mts9mIZ7k/00262,1.3320290841315021,4.736
train,train,id03493,iFTdTHzf7S4/00344,0,train,id01681,VbttQF8-WWQ/00296,8.334459080389216,train,id08066,FDMpYboySTo/00065,-8.337750147387952,4.16
train,train,id02040,H7e2zzV7iiE/00163,0,train,id02294,hH4Kx0VnD5U/00422,3.3482075992736338,train,id01539,ng18r0GJpiI/00393,2.9434828037511096,5.248
train,train,id04486,U9zDYXqJusk/00213,0,train,id00417,SzT3U5_rQgI/00158,-4.705396714331007,train,id08853,9Uo_RcmwV4o/00078,1.7302586962016626,4.288
train,train,id07982,xBDzoHwuPvA/00432,0,train,id06203,NdJy5IzLOeQ/00148,-2.6038381450331993,train,id04586,8XC3Kn4ehTM/00099,3.556330735924602,4.096
train,train,id02249,cDW8Kxl5TfA/00261,0,train,id01057,fUNLDqcXG-Q/00344,4.703880442451897,train,id02343,pyLIkpxj5QQ/00347,5.1221338773008185,4.416
train,train,id05241,Dj1oF7eS6rg/00175,0,train,id05057,dAfdPFWiF9U/00349,2.778421524626257,train,id08647,JmcrGU4R0qE/00169,3.6011113892682456,4.928
train,train,id08904,Q4InyGue3xY/00236,0,train,id00078,Qt3ZaazWVyg/00240,-7.6759618077521115,train,id02578,ugGqSHnaPok/00338,-1.7635972207031063,4.672
train,train,id01280,U_kcaCzIvp0/00158,0,train,id03696,YLrWR_hxt70/00283,-3.735633361080981,train,id00417,VbNYglWNyno/00231,3.850631801555318,6.016
train,train,id04738,fyGOcunml8c/00401,0,train,id06617,J8KAld_9QnM/00183,0.026487638534044677,train,id01111,9UsIqnpGFp8/00059,2.8798039845927477,8.64
train,train,id09032,0hG6XOKSOW8/00039,0,train,id01840,kulnO6Xu3XI/00259,-0.5026496918211603,train,id09048,YH_uT8cxkO4/00158,-3.9685036665090134,8.768
train,train,id07299,l7FWybqqkFY/00373,0,train,id03748,YEVB1EPzcsU/00220,-2.330755499301043,train,id08501,138DU5U_gGg/00004,-1.4246259810846773,5.76
train,train,id00282,mszvCMVP9l8/00306,0,train,id05978,yVagtqUhecM/00476,-4.034353480879385,train,id02281,xA9oshztfeE/00478,-2.9190667583237957,7.616
train,train,id00943,FJ0z1xoWGQ4/00260,0,train,id01054,S-3FuZyH-uk/00201,-3.5800551725300505,train,id07158,9wtoGDD4wYs/00029,-7.174721901482066,4.48
train,train,id00352,XqniAqCaZTs/00145,0,train,id03502,CSMBbIYrNqk/00111,7.838467100313441,train,id00568,aCYpgyFlBwQ/00244,4.077771670807326,4.288
train,train,id00755,ow10LAXaJ30/00446,0,train,id07293,nN55T7wkuC8/00234,8.389652274893471,train,id07500,fAEfbbK1O6M/00389,-0.615016520195157,5.376
train,train,id04559,Bcg9atatnGs/00106,0,train,id06378,QwTKdmMSK9w/00272,-9.248812323437194,train,id06336,ovacwTWgOIg/00360,-6.663049739030007,7.936
train,train,id08739,nzPyIOpJPlI/00410,0,train,id04409,5t3FK0RZytM/00071,6.146379174500215,train,id09232,t9D5gndqjm0/00457,-7.200548290135966,4.16
train,train,id08351,oaSanjMKO-E/00428,0,train,id07719,Ke0hwvkeH94/00117,3.9485754628912737,train,id08377,QyRPU_8lBz8/00294,-1.5984926041877863,4.864
train,train,id08981,p1hJM9BtXh4/00331,0,train,id01355,k3ynNwSHvns/00317,-2.6900778747317933,train,id05978,yVagtqUhecM/00500,-2.800438710432722,5.952
train,train,id00943,FJ0z1xoWGQ4/00186,0,train,id02318,le4wF2pRYzc/00300,-8.913240233214928,train,id00078,8CSAglp73BE/00062,-9.62956411078772,4.16
train,train,id03994,DcdG0FSTnhw/00183,0,train,id02260,oomx4E4Q_c4/00421,-3.0929663860619456,train,id03821,t7OwDUFRS0Y/00450,4.088288038470655,4.928
train,train,id03336,Q4lapJNhEqA/00264,0,train,id06663,yLKCkm451dc/00446,0.000525954586027666,train,id02156,uImvSVf4Li8/00428,1.5445717720833514,4.352
train,train,id04518,tSECc81332w/00430,0,train,id08546,IN5pMJMsJ1k/00109,2.27931911931792,train,id05875,3j16okYTAmA/00013,7.285628853724894,4.288
train,train,id08569,CaOZS60-Imw/00117,0,train,id05856,zMZQAn-FnWY/00441,9.289795355788616,train,id08317,dyMraKHO2Gg/00214,-5.803125020497557,4.608
train,train,id02667,lpwRSwhfHHg/00395,0,train,id01286,qWV98Fxu5qY/00354,1.39147069149476,train,id02179,GtM2EQAqlMw/00092,-0.1908238276486589,4.032
train,train,id01504,1RimY4hPMgI/00047,0,train,id07276,pD-V_ccTQjU/00347,-8.294088682825988,train,id05935,rmRh6R8bAgc/00416,-1.3116674888375854,4.48
train,train,id00086,4Ubmlpsk9Us/00040,0,train,id03258,KN7PRNjYvwA/00205,9.52808773186085,train,id07276,T5S3a_go2R4/00133,0.8499755002079485,5.312
train,train,id01658,UtaGbZt2ASk/00263,0,train,id04221,Q0wn_Oj6Reg/00143,-0.9260631088790934,train,id05293,NNpZVrTi3rw/00080,2.140901222329033,5.12
train,train,id03923,60RTTRLebD0/00095,0,train,id06586,3OI3fJ4L8Ws/00033,-0.8797075356426554,train,id02653,43NRPdov91I/00008,-4.733552465256987,4.992
train,train,id02239,zCLck_3bK-w/00445,0,train,id04404,hRcEAF9c0A0/00315,5.167573076722828,train,id04968,CcHU2JZC_LQ/00102,-2.3307221165620406,7.808
train,train,id00076,GaQnERc7fDg/00070,0,train,id06364,Qab3t7GADSU/00198,0.3942238731655241,train,id03240,F2iBENWJV68/00061,-3.7627955863562175,4.288
train,train,id06551,Efhxc4iM4FY/00040,0,train,id00187,BfDnjayhJ4w/00098,-6.287281113880956,train,id09230,mQQ58Sn6lJ8/00411,-0.8774045575427607,4.096
train,train,id08917,D8vHBp1WUec/00146,0,train,id04257,sPrpP7RUmSI/00420,7.605952062300091,train,id05153,b94-9yIifsI/00393,-5.73376045265036,5.248
train,train,id07560,61B5gEjUzIU/00060,0,train,id06496,CyccYJatl0I/00149,-1.5062906249698749,train,id01617,PlT0vvLCNN0/00185,2.925288746293697,4.16
train,train,id05777,KgNiNpIbPqU/00122,0,train,id04715,eX5qNqQGDok/00242,6.151605377175748,train,id02598,mbxYSSfscqE/00313,-7.649362880759338,6.912
train,train,id06378,CiRfkYZLH7g/00100,0,train,id01764,MtETOUz-mDg/00178,-6.5018225138098495,train,id09147,lkz6dTKrAFw/00287,-2.0788059438541246,9.216
train,train,id06250,1Lnv0Ea1Oh8/00036,0,train,id02455,IxhTB2QeogU/00139,-6.334403275718428,train,id03757,YCimtBMr2GE/00219,-7.50333885019828,5.376
train,train,id04419,dh6BzzOLaVk/00261,0,train,id02102,cozyh3zXkoo/00312,-9.390940701167994,train,id02297,rmj5XsOhOw8/00404,4.9732723970109465,4.224
train,train,id01504,1RimY4hPMgI/00053,0,train,id00976,RvOZk2M5T20/00222,4.9850883412647935,train,id07418,yjGdgIIYFmI/00416,1.6895213791153765,4.608
train,train,id00272,QbsHdIYeuPA/00148,0,train,id06870,A94r_nk7Kwc/00060,-4.157049464149023,train,id03994,DcdG0FSTnhw/00182,-7.994121154690044,5.44
train,train,id05907,B34oUUmOyVc/00092,0,train,id04655,Nc7JemrLNqs/00203,3.398330931818201,train,id02297,xnhbLljUvRE/00491,-4.365397884921018,4.8
train,train,id08064,GdIo1RqhHrU/00116,0,train,id08377,QyRPU_8lBz8/00288,0.2478692659180748,train,id02733,t-7kjzR_WvQ/00467,9.549902794888936,4.224
train,train,id09232,oW6LjIdqv2U/00442,0,train,id00159,FIF3RosmEbk/00088,9.231403090829971,train,id08936,xCExnfyTKzs/00445,8.986376448313628,4.672
train,train,id07887,C6QPoLFrWf8/00125,0,train,id02653,9FAtLBybnFY/00079,5.984051747047834,train,id07844,S2ex6T887_8/00182,4.170963000400061,10.88
train,train,id04988,47te79Vkv0M/00024,0,train,id03923,YjXA47uiZtg/00224,6.891001589438847,train,id04086,L_NHmIv5x60/00148,2.357533838350477,5.12
train,train,id07670,_Ssx-OeTpGg/00220,0,train,id07800,X93Wp4ksuJY/00189,-3.055329641355609,train,id02495,WLY0XaSNF0A/00221,5.60853302208027,4.224
train,train,id04869,25azUYff9VQ/00047,0,train,id06415,TyOc3DHYMJc/00237,5.0713921334432595,train,id00903,VSd5k3WqduU/00161,2.789450327974471,4.16
train,train,id07161,TAKDVO2PyEM/00235,0,train,id02260,TM9NWmwBgm4/00182,-7.261994566288021,train,id06584,289ll3BoWUg/00015,-4.043163628898874,4.416
train,train,id08376,24I9B6CYC4o/00001,0,train,id06351,aiZVaY-28Ms/00260,-8.043110310119319,train,id05288,Wed84epzVuY/00222,1.3842152018725091,4.544
train,train,id08738,EWGz-4zRbmo/00123,0,train,id07727,fTijaXwBjys/00376,5.777455554389281,train,id01111,9UsIqnpGFp8/00072,-3.3370969594271616,4.608
train,train,id05494,xvl7Ns6-jFk/00496,0,train,id05851,dJpTJcm-UVE/00310,-7.350247304840341,train,id04667,cpW3Gz4VxDQ/00383,9.057413447736852,4.992
train,train,id01056,w8kyfhABWug/00464,0,train,id04586,8XC3Kn4ehTM/00096,5.411614970055524,train,id01694,j5lIy_PxhSs/00265,7.657199960875822,5.12
train,train,id00062,EwPTxjDZwS8/00114,0,train,id08658,Vdrk9d2_Gcc/00256,6.208481825197815,train,id05293,xkSX4a2GwK8/00408,-1.5892106663980314,6.016
train,train,id05453,x-DO_Nd2grc/00446,0,train,id08647,apJKh-ai8GM/00258,4.540885254226566,train,id05832,NlX1ctNQk8I/00212,-4.877208451705755,4.736
train,train,id04229,oNSOHWXfiG4/00357,0,train,id00708,uCsmlw89ItE/00428,-0.47045598900338703,train,id08022,eowka-cMoxM/00366,-4.757637015206435,5.568
train,train,id04254,l0SexptUjmQ/00313,0,train,id01262,D3N5wP7McUM/00192,7.0526984756468,train,id02249,rgL6TG1BWgI/00368,5.770910246130374,4.928
train,train,id00592,DuWvbcnv-Us/00024,0,train,id00741,zMjn3k-ATWc/00495,3.9399448344997463,train,id06798,RFRCI5IfLNc/00132,6.945506450147562,4.48
train,train,id04108,Cu4sZd11tfQ/00176,0,train,id03706,dbOh6iaaKxs/00254,-6.432653013793656,train,id08022,dirtIdkP5l8/00306,1.7519927039277796,4.8
train,train,id00015,xUtyyVLxex0/00471,0,train,id05832,5kuLjxj_m28/00030,-7.330695808372756,train,id06866,4IY4fKOwd64/00025,-0.8028823248798531,5.056
train,train,id00076,LKolQFGeif8/00130,0,train,id04221,Fe4Tjf1apC4/00087,-8.460871060267346,train,id09049,3zf-g0LJJzo/00047,7.654185787858083,5.12
train,train,id04223,V4wNH2tQQog/00288,0,train,id05591,Vj866mPgEWw/00213,9.188666816668501,train,id08042,1snW2drmvgs/00090,-0.4942111618276801,5.504
train,train,id04907,c8BoCklx08k/00333,0,train,id07010,1D459v16Dno/00006,0.2003370463650036,train,id00978,m-cXlo0aJ5M/00289,3.6278502120767584,6.144
train,train,id00990,G-qzOIgxEoE/00157,0,train,id03522,0HnhGv2jWLE/00013,-7.422788690673596,train,id07178,GMiKnCDbRgg/00149,-7.059722102223976,5.312
train,train,id07186,er154Cl1ZoU/00383,0,train,id08525,4ieJ95f_lHw/00128,8.079679098564739,train,id01060,b3uRecNN8JE/00267,-0.8617715670846842,4.48
train,train,id07618,GyJzcBQeQMA/00164,0,train,id09171,tNNs-iOL0gk/00448,6.007569242144768,train,id04618,5qmLuRP4Gv0/00029,-8.130810871117653,4.096
train,train,id03199,V-_nvDfmMSE/00243,0,train,id00673,xYEUe4_nmF0/00499,-0.5355865210857917,train,id06477,zFju2p7wx6A/00458,4.324883484360374,5.184
train,train,id04064,2u0iEMrRYqE/00002,0,train,id06289,AmeIZJRLxls/00095,5.927829490346635,train,id05664,TWd4JsGp4yo/00215,-0.837223454799144,5.44
train,train,id05186,ITBCxFO31sY/00091,0,train,id08599,nIzkwrh4gYQ/00414,-8.050626225490202,train,id07077,oi72_HHDWY4/00335,1.5150232408974489,4.8
train,train,id07955,Ya2nUm6UqLM/00187,0,train,id06725,wsg0X7MAppg/00440,-8.299978649703494,train,id07178,0aaMOMtpbfU/00036,2.5779687812340075,4.288
train,train,id00967,4glDEPWbvKk/00030,0,train,id02573,TRtOrd25rQk/00238,-1.052434107857339,train,id06584,289ll3BoWUg/00028,6.9807661685702165,4.16
train,train,id03727,DRXhTkdZ4ls/00102,0,train,id06062,3_eGy737W0Q/00065,-1.1224264865060327,train,id06958,krqXpO6HbZM/00242,-9.673429946325843,5.248
train,train,id05506,jciXGBb74Hs/00283,0,train,id07349,9KicNUY_5eg/00021,-1.974809983927825,train,id04615,mJGvoxI4_Qs/00366,3.6054030209205923,5.312
train,train,id01904,0t6hbfyXsq8/00044,0,train,id07418,yjGdgIIYFmI/00459,-8.030439932720583,train,id05480,sU4FrcJR3mA/00401,-0.916752061848964,6.336
train,train,id05480,sU4FrcJR3mA/00406,0,train,id02067,T3LoZOodjkc/00303,2.2892941295374865,train,id02270,mtZIdWpeO9I/00441,0.44741064542622233,4.16
train,train,id01040,5sWppeJ8LaE/00019,0,train,id00888,gimQ-xLuFAI/00307,-8.638518520505595,train,id01411,QjzQYHAvTxM/00206,-9.350694086974725,4.096
train,train,id05477,vmethtBQ3Dw/00359,0,train,id07623,xVANRroxuOo/00370,-7.378895375694845,train,id00513,OcYslnp-iPs/00105,9.632793608081379,4.288
train,train,id04224,WKxUyMWSeXQ/00373,0,train,id07434,qsRk0pwGusA/00371,-9.086807160220431,train,id03336,F-6Y_I1NOcg/00129,-6.740911479067893,4.352
train,train,id04677,x0pqJ7xrk6Q/00490,0,train,id04997,N20lEKEDTn4/00167,5.664688766276262,train,id01225,Ab9l--tUvqI/00144,-8.591056281116812,4.288
train,train,id02311,Bimyt9dx_Zg/00107,0,train,id03328,BW7kC3o_KGw/00139,3.317182351183753,train,id09091,cDfuULGRP6I/00313,7.078802350772765,7.36
train,train,id06424,YRr-qCvboCA/00202,0,train,id05913,7sk_F1e4PZo/00039,-4.258969601607405,train,id08323,bZnxqAPPLcQ/00313,4.764531614610085,5.76
train,train,id02389,SYM5KCqhjSY/00186,0,train,id06617,hlLvAOn7Ytw/00390,6.573138291114756,train,id03014,n_0RfvDn3sg/00425,4.77365318426892,5.248
train,train,id05644,4shQwym0UDs/00096,0,train,id03334,lUu6KJEZ-IM/00275,8.745687278355131,train,id02578,ugGqSHnaPok/00303,9.70982855286595,6.08
train,train,id05576,fwpo1shbQAI/00364,0,train,id04530,3I9xux7YJMI/00040,-4.068874698719402,train,id04195,ts2HpaW_xxM/00477,-5.169086270120735,4.608
train,train,id01225,Ab9l--tUvqI/00147,0,train,id08933,Wexoe3L7yEI/00307,9.01905222110788,train,id00262,bP2bPCKb6UU/00298,-2.837850497697554,7.616
train,train,id04873,ykzAJt629AY/00398,0,train,id08928,beS1JcR8ExI/00258,7.6344042466767945,train,id02214,aYaErqMNY18/00274,-7.3437000246261235,4.16
train,train,id05983,O1ESOqVXYo8/00165,0,train,id05049,13cJmvs3_Es/00003,4.975765150802662,train,id05133,V7uTvI7QZWU/00255,-6.56293801904714,4.928
train,train,id04518,tSECc81332w/00432,0,train,id05777,vxkVwTtONTE/00440,6.783782445173049,train,id04188,jSrd9nvgjlo/00296,0.04778914978522941,4.608
train,train,id00967,fNIp41yMgts/00396,0,train,id03313,uQw0eLzfGNI/00416,8.804193787095347,train,id05471,W9HicSFSdiQ/00240,-9.507600858870886,5.76
train,train,id04564,BH5g-WPGLaA/00111,0,train,id01160,QE-dyjUoyWY/00247,9.888015792953588,train,id02008,i6-TeJFV69Y/00431,4.181442271302608,4.288
train,train,id06552,4_9n9nMARn0/00028,0,train,id03118,sr_Hli0Ta_s/00453,3.43814032559912,train,id06588,T3dGNSfck1s/00194,-1.650272504079764,4.224
train,train,id06843,D_s9UaYPSGM/00068,0,train,id06696,9PCtKBxW1Vc/00055,-7.999359014211887,train,id02067,LMPoi8NYf0I/00254,7.907717685764201,4.608
train,train,id04427,dMji014AWF4/00243,0,train,id03371,6aVdg6E6ibM/00046,-4.503528602648068,train,id00524,gv0sBlsUxmI/00153,-4.825953558569975,4.16
train,train,id08802,Tz_ytocp-lI/00188,0,train,id03896,gWNUEWbMrQw/00229,9.515033702798597,train,id00664,UL0qq6ky6yk/00163,7.7608741083542085,5.568
train,train,id06986,ig9IkEZIiRc/00377,0,train,id04988,dsbAr0_TM4E/00215,-4.44452652736979,train,id02888,H7dWJcIiSj0/00121,-9.469548948020485,4.16
train,train,id07434,qsRk0pwGusA/00409,0,train,id06364,PCpjQVG7vG8/00193,-4.927149514863545,train,id07719,Ke0hwvkeH94/00182,-3.030480219330059,4.096
train,train,id06131,RSg0xOKiZBQ/00305,0,train,id07776,JAh3FvqwdbU/00150,3.6102896228565164,train,id04222,EAw7MSynKF8/00076,8.894149617929518,4.288
train,train,id00709,5PtN19gEtpA/00023,0,train,id05893,bLoaoynfVQ8/00314,2.780547689831625,train,id05666,0Ty5Dl6HKn4/00002,7.5846952606265425,5.376
train,train,id04509,rGtEu8V1py0/00419,0,train,id04358,eZHoYF2yC-Y/00302,7.12605953667093,train,id01317,jeVyp98z7Dw/00337,4.206736579484268,4.48
train,train,id04081,sZRVgS1aul0/00467,0,train,id06017,er-gUaUP6c4/00328,1.1613020184802192,train,id00282,INxfHMj9jjE/00096,-8.210109099341999,4.16
train,train,id07344,2BfCJq_zIdk/00005,0,train,id06551,lNhs0XSeaRA/00317,-1.4898472513838161,train,id07351,Ro7kh6UgWiw/00276,-9.82976819886745,4.48
train,train,id03871,nURGPKhdjsM/00325,0,train,id05771,afKpCid91lY/00436,3.8178745084558763,train,id08704,3xkwaxyfvc4/00030,1.5428048804068357,5.248
train,train,id00395,PuHU3aoi9H8/00155,0,train,id00029,96Z18I2UKAE/00042,4.4829569680781685,train,id08311,C7eL0ck0IhU/00107,-5.45832058084061,4.032
train,train,id05256,SrfaEFVsEN0/00265,0,train,id00462,EMnGfAq9gg4/00138,1.7747921994057627,train,id02943,gjXHjSdGw5c/00250,8.295813205372045,4.224
train,train,id02980,vEdGaNRG_wI/00419,0,train,id07750,K92e1rTXWAE/00212,6.27357299403727,train,id07708,rZU3FDrItlY/00474,-3.320702608063817,5.12
train,train,id01539,ng18r0GJpiI/00394,0,train,id00524,gv0sBlsUxmI/00156,-8.055141487351507,train,id07136,4e43eS5p3_M/00044,9.822833019487913,5.696
train,train,id08079,Oi7QuAN-IuI/00162,0,train,id03994,DcdG0FSTnhw/00138,6.133386506272217,train,id06552,HCM3KAjcWAU/00110,-5.444809969242781,7.936
train,train,id03748,4aTusw4GlRY/00055,0,train,id00787,U9Uj1oMnmPc/00236,7.745296789252873,train,id05171,4K1H3_Nu9Dc/00150,-3.4339338342157806,5.568
train,train,id07178,SwjAU152cmk/00217,0,train,id08239,u1hOCR7DI5k/00235,0.8929471480527127,train,id00965,Lw8yfdbg21w/00061,0.054415222906481375,4.992
train,train,id01280,U_kcaCzIvp0/00232,0,train,id02477,UKhZJttd_TE/00218,6.597947372066862,train,id02346,oEh5SHZxtdM/00355,8.395656215563168,4.16
train,train,id08236,wdhBmDZK6uw/00483,0,train,id08704,gxhzYh0mor8/00442,-2.217306457976285,train,id01040,WM5cq2fKMeM/00155,-3.9994216104814084,4.608
train,train,id04529,gWRy_xkpDxM/00360,0,train,id03199,4Cm2FiCZacw/00023,-1.072111690335941,train,id07351,4NuN6_qTXQk/00011,1.6177454829559412,4.288
train,train,id01057,nneIxI7fkgs/00393,0,train,id08477,YKwV8nnqZJ4/00308,-8.470264619394293,train,id05666,eu-i5ZTXuG8/00283,8.219879753500038,4.608
train,train,id06597,oeAPQQ37-TQ/00426,0,train,id04274,nFRUWjPtlug/00321,0.35224200205185063,train,id08745,hmQrj7eorH0/00397,-6.31274808348955,5.12
train,train,id04224,D6HSdA5yt1g/00123,0,train,id02179,W2iHngxn1dg/00208,-6.248961288842216,train,id05049,bRABcFKOXtU/00211,-3.5886934402641284,4.352
train,train,id07299,X20dKiqfCXg/00268,0,train,id05777,vxkVwTtONTE/00446,1.9460587904824234,train,id00258,HvzvU4OH9tg/00080,9.590538586709172,4.8
train,train,id00524,gv0sBlsUxmI/00162,0,train,id07642,J92KWdV4agQ/00035,-3.440239981838406,train,id06212,qjEdmM3b_dM/00469,-5.992713561176119,4.416
train,train,id00385,Kdz4s6d7bwc/00117,0,train,id08108,NcOBcZC-W38/00188,-1.9356393390893984,train,id00184,EF5XLrA-RZo/00148,-5.23173438151884,4.352
train,train,id00258,voL92qPzxO4/00445,0,train,id08080,FukwnQlCOds/00060,-2.641448389259173,train,id07046,o3uPJYHX5ec/00219,1.8416132535751721,5.312
train,train,id06948,w55lanCs0wk/00470,0,train,id00459,WfoxeTok_Lc/00209,1.855605413532171,train,id05153,b94-9yIifsI/00434,3.140395483880001,6.4
train,train,id04349,PMbXt2mrQB8/00158,0,train,id02102,Iqj8nkYPH5o/00163,3.1835294370005656,train,id07670,JteXKXR4NU4/00135,4.428133359199048,5.824
train,train,id03328,BW7kC3o_KGw/00155,0,train,id07136,Gk2GaJ09lKM/00128,9.524513269076401,train,id00192,DRuBwhgd_GA/00114,9.13865950175553,5.056
train,train,id02341,aSPY_r6-MXE/00263,0,train,id06717,L1z880RVLCE/00143,-4.555412778929149,train,id07178,QgkITuF_QcU/00216,-5.1619659159703035,4.096
train,train,id03493,iFTdTHzf7S4/00328,0,train,id07497,F8FcypFPJpA/00138,7.421651448768905,train,id06946,h3zH1831tbc/00326,-1.3344253424822572,4.672
train,train,id01556,TFCsVr0r9g4/00270,0,train,id00043,dX-3NQCIGfM/00327,4.907961478945859,train,id07744,BkhLpJib1g4/00114,-8.94983665111183,4.8
train,train,id03242,8pmU7Rwkyd0/00169,0,train,id01448,Qhfovvb1k-A/00321,-2.0039661555094828,train,id07535,B3MDChUUo3s/00041,-7.043826466054552,4.288
train,train,id06203,kEBde6txUkg/00328,0,train,id07556,Bjl1vj0sqmY/00066,7.975191751429826,train,id07128,vK775xv_sic/00379,-8.054840104247187,4.864
train,train,id05039,s3CJK93tiYI/00470,0,train,id01265,SappLQB9_ig/00236,-5.168859199201632,train,id06900,KhYAn2ytG-I/00124,9.698666164216522,4.096
train,train,id08047,F1As2GMEpac/00075,0,train,id01614,kRW4cKISbpQ/00406,-4.577732165065274,train,id03696,T4k_JQP9c2c/00224,-0.4049225960584337,5.888
train,train,id06584,BMxLT48XP0A/00104,0,train,id06424,EBWSTYHVJa4/00038,-8.000829688142998,train,id06875,RwYlAm5bZRk/00154,-7.653688716336122,4.096
train,train,id02888,ZsxJVmqIimw/00284,0,train,id09269,n2HHwu5KIMo/00267,-2.0037571998133856,train,id05696,aJqIZULcEvw/00355,-3.1056374524898462,5.76
train,train,id00891,kU1DI8HsYAg/00356,0,train,id08477,BfQmlCLAUiY/00116,2.78373798450785,train,id00282,INxfHMj9jjE/00091,-9.560527290141565,7.616
train,train,id02534,5XjDItdCjKY/00032,0,train,id04163,wnz7XUOP0jw/00456,2.5071640048037054,train,id09088,J0XZ0sIdVng/00107,3.068423222272738,4.48
train,train,id05288,Ts4okdDN9ss/00155,0,train,id04856,yeunzLoHqs0/00380,0.7384600216478088,train,id08066,eBVWUI-YZRE/00310,6.666316152369319,4.672
train,train,id03810,bK4n2g2NhQw/00367,0,train,id03334,Cz5Aoix_--k/00046,-4.376940679394754,train,id07145,Y9mLdnCuA1k/00184,4.745084851929546,4.096
train,train,id04417,z_OV2h3dm3g/00487,0,train,id01209,Bo6ou0DFBnc/00207,-8.295338794109599,train,id07293,nN55T7wkuC8/00260,-9.407303637393976,4.544
train,train,id03727,BSWnHKe4FOI/00065,0,train,id03088,AC_dTPFFZ8Q/00122,7.3433431821039825,train,id08457,Zv_X6lzchyA/00286,-9.975848565263025,5.568
train,train,id00902,7KHi1sbMg98/00056,0,train,id07834,sNWlEO35Q8k/00382,9.166147190955854,train,id04564,8eR0Sk-3gbU/00066,-2.698002458799804,4.288
train,train,id02721,Ines6IE-qtc/00133,0,train,id01054,S-3FuZyH-uk/00202,6.966803002081782,train,id05738,m52XU-93RNQ/00389,4.410550351920119,5.248
train,train,id04198,sqgjyZTYtec/00451,0,train,id08936,oFk2xIjcUho/00398,-3.852477657715678,train,id01750,JYrkxRnDb9w/00180,-8.293781537625932,4.032
train,train,id07726,GWMKV8Hhais/00101,0,train,id07276,T5S3a_go2R4/00135,-7.999718781568896,train,id08573,WVfzfA_YLoc/00325,0.2751946547038653,4.736
